Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
XG35514,California,4502.667305,No,Basic,High School or Below,2/19/11,Unemployed,M,0,Suburban,Single,69,28,29,2,3,Personal Auto,Personal L3,Offer3,Branch,496.8,Four-Door Car,Medsize
MZ43298,California,5200.076742,No,Extended,Bachelor,2/19/11,Employed,F,90167,Urban,Single,131,31,42,0,1,Corporate Auto,Corporate L2,Offer1,Web,523.733793,SUV,Medsize
FY31714,Oregon,16331.43396,No,Extended,Bachelor,2/19/11,Employed,M,78374,Urban,Single,82,17,84,0,2,Personal Auto,Personal L3,Offer2,Call Center,206.95076,Four-Door Car,Large
LR97507,Arizona,2562.843896,No,Basic,High School or Below,2/19/11,Unemployed,M,0,Suburban,Single,74,17,59,0,1,Corporate Auto,Corporate L2,Offer1,Agent,663.423782,Four-Door Car,Large
UJ71101,California,17253.72944,No,Extended,High School or Below,2/19/11,Unemployed,M,0,Suburban,Single,124,2,85,0,2,Personal Auto,Personal L1,Offer3,Web,928.817071,Sports Car,Medsize
DB16336,Nevada,2659.70565,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4,4,3,1,Corporate Auto,Corporate L3,Offer2,Agent,420.041981,Four-Door Car,Medsize
JB20891,Arizona,10083.48688,Yes,Extended,High School or Below,2/19/11,Retired,F,11828,Suburban,Divorced,90,18,84,0,2,Personal Auto,Personal L1,Offer1,Agent,571.479602,Four-Door Car,Large
FG23952,Oregon,13283.86446,No,Extended,College,2/19/11,Unemployed,M,0,Suburban,Single,132,20,22,0,2,Personal Auto,Personal L1,Offer1,Agent,950.4,SUV,Medsize
QF74806,California,6047.02516,Yes,Extended,College,2/19/11,Employed,M,20396,Suburban,Married,76,15,60,1,4,Personal Auto,Personal L3,Offer1,Branch,364.8,Four-Door Car,Medsize
AP34711,Arizona,10382.38098,No,Extended,Master,2/19/11,Employed,F,32821,Rural,Married,129,35,40,0,4,Personal Auto,Personal L3,Offer1,Branch,25.89566,SUV,Large
QF66202,Nevada,2531.73969,No,Basic,College,2/19/11,Employed,M,31993,Rural,Divorced,66,14,4,1,1,Personal Auto,Personal L3,Offer1,Branch,39.627399,Four-Door Car,Medsize
JW24212,Oregon,3123.080994,Yes,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,101,1,83,4,1,Personal Auto,Personal L3,Offer1,Agent,960.115399,SUV,Large
RE52529,California,14024.35839,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10,55,0,2,Corporate Auto,Corporate L1,Offer2,Web,256.43803,Four-Door Car,Medsize
EQ68292,Arizona,5334.784887,No,Basic,Bachelor,2/19/11,Employed,M,74606,Rural,Divorced,68,2,34,0,5,Corporate Auto,Corporate L3,Offer4,Agent,109.112713,Two-Door Car,Small
KU92052,California,4398.047053,No,Basic,High School or Below,2/19/11,Unemployed,F,0,Suburban,Single,62,6,62,0,3,Personal Auto,Personal L2,Offer1,Agent,382.067564,Four-Door Car,Medsize
BQ99053,Oregon,7692.456014,No,Premium,College,2/19/11,Unemployed,M,0,Suburban,Married,105,1,37,0,4,Personal Auto,Personal L1,Offer4,Web,504,Four-Door Car,Medsize
NT76210,Nevada,3123.080994,Yes,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,101,1,83,4,1,Personal Auto,Personal L3,Offer1,Agent,960.115399,SUV,Large
GY99465,Oregon,6869.185344,No,Basic,College,2/19/11,Unemployed,F,0,Suburban,Single,69,18,71,2,2,Corporate Auto,Corporate L2,Offer2,Branch,331.2,Four-Door Car,Medsize
YA52900,Oregon,8304.688878,No,Extended,College,2/19/11,Unemployed,M,0,Suburban,Married,122,22,14,2,9,Corporate Auto,Corporate L3,Offer2,Agent,681.328474,SUV,Small
XP35430,Oregon,6382.047596,No,Extended,College,2/19/11,Employed,F,88663,Suburban,Married,79,20,86,0,7,Special Auto,Special L3,Offer1,Agent,379.2,Four-Door Car,Medsize
MY80820,California,2484.747576,No,Basic,Bachelor,2/19/11,Employed,M,42012,Rural,Married,63,13,84,0,1,Corporate Auto,Corporate L3,Offer1,Agent,40.754246,Four-Door Car,Medsize
YF30946,California,2405.618791,No,Basic,College,2/19/11,Employed,M,63032,Suburban,Married,61,5,79,0,1,Personal Auto,Personal L3,Offer2,Agent,404.550554,Four-Door Car,Medsize
UG48681,Nevada,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29,39,0,2,Personal Auto,Personal L3,Offer2,Agent,284.000172,Four-Door Car,Medsize
VK98184,Arizona,5033.693296,No,Extended,College,2/19/11,Employed,F,77031,Suburban,Married,125,17,17,0,1,Personal Auto,Personal L3,Offer2,Call Center,600,SUV,Medsize
LQ31287,Oregon,6866.093807,No,Basic,College,2/19/11,Unemployed,F,0,Rural,Divorced,64,18,59,0,2,Personal Auto,Personal L3,Offer1,Agent,40.44586,Two-Door Car,Medsize
ZU25563,California,2659.70565,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4,4,3,1,Personal Auto,Personal L1,Offer2,Agent,420.041981,Four-Door Car,Medsize
VU47281,Oregon,5745.41663,No,Premium,Bachelor,2/19/11,Unemployed,F,0,Suburban,Single,165,27,38,0,1,Personal Auto,Personal L3,Offer1,Agent,1853.202354,Sports Car,Medsize
TN36916,California,4029.723325,No,Basic,Bachelor,2/19/11,Employed,F,93621,Rural,Married,100,16,20,0,1,Personal Auto,Personal L2,Offer3,Branch,59.860273,SUV,Large
CQ81839,Oregon,21418.35544,No,Extended,College,2/19/11,Employed,F,21897,Suburban,Single,139,19,67,0,2,Personal Auto,Personal L2,Offer2,Web,667.2,SUV,Medsize
UC10048,Oregon,6964.051797,No,Extended,College,2/19/11,Unemployed,F,0,Suburban,Married,95,19,41,1,9,Corporate Auto,Corporate L2,Offer1,Web,629.647822,Four-Door Car,Medsize
WF98532,California,3123.080994,Yes,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,101,1,83,4,1,Personal Auto,Personal L2,Offer1,Agent,960.115399,SUV,Large
VN27419,Oregon,10083.48688,Yes,Extended,High School or Below,2/19/11,Retired,F,11828,Suburban,Divorced,90,18,84,0,2,Personal Auto,Personal L2,Offer1,Agent,571.479602,Four-Door Car,Large
VM66678,Oregon,14024.35839,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10,55,0,2,Personal Auto,Personal L2,Offer2,Web,256.43803,Four-Door Car,Medsize
AG47947,Washington,14024.35839,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10,55,0,2,Personal Auto,Personal L3,Offer2,Web,256.43803,Four-Door Car,Medsize
NC98544,Nevada,25030.37545,No,Extended,High School or Below,2/19/11,Employed,M,26292,Suburban,Married,80,1,81,2,2,Personal Auto,Personal L3,Offer3,Agent,384,Two-Door Car,Medsize
BC53546,Oregon,5500.576161,No,Basic,Bachelor,2/19/11,Employed,M,35396,Suburban,Divorced,70,32,12,0,3,Personal Auto,Personal L3,Offer4,Call Center,336,Two-Door Car,Medsize
AN32867,California,3124.933827,No,Extended,Bachelor,2/19/11,Employed,M,81285,Suburban,Single,81,18,2,2,1,Personal Auto,Personal L3,Offer1,Branch,441.765368,Four-Door Car,Medsize
QO70290,California,9890.210998,No,Extended,Bachelor,2/19/11,Employed,M,52408,Rural,Married,125,13,12,0,9,Personal Auto,Personal L1,Offer1,Agent,179.125777,Sports Car,Medsize
OU24549,Nevada,8516.751366,No,Basic,Bachelor,2/19/11,Employed,M,37573,Suburban,Married,112,3,21,3,3,Corporate Auto,Corporate L2,Offer1,Call Center,537.6,SUV,Medsize
WA16954,Arizona,5604.330774,No,Basic,Master,2/19/11,Employed,M,20252,Urban,Married,71,0,64,0,3,Personal Auto,Personal L3,Offer2,Call Center,198.227061,Four-Door Car,Medsize
FI90697,Oregon,10507.50144,No,Extended,Bachelor,2/19/11,Employed,M,76549,Urban,Married,132,3,5,0,3,Personal Auto,Personal L3,Offer2,Agent,616.349424,SUV,Medsize
FY84962,California,3059.182181,No,Extended,High School or Below,2/19/11,Unemployed,M,0,Suburban,Single,88,5,85,0,1,Personal Auto,Personal L2,Offer1,Branch,989.200247,Four-Door Car,Medsize
XI16714,Arizona,2554.032052,No,Basic,High School or Below,2/19/11,Unemployed,F,0,Suburban,Single,72,32,14,0,1,Corporate Auto,Corporate L1,Offer4,Web,405.804184,Four-Door Car,Medsize
AR40217,Oregon,19079.09518,No,Basic,High School or Below,2/19/11,Employed,F,42754,Urban,Divorced,65,5,56,4,2,Personal Auto,Personal L3,Offer3,Agent,279.715067,Two-Door Car,Medsize
IQ24777,Nevada,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29,39,0,2,Personal Auto,Personal L2,Offer2,Agent,284.000172,Four-Door Car,Medsize
TV75816,Oregon,2386.201293,No,Basic,High School or Below,2/19/11,Employed,M,70911,Suburban,Single,63,20,13,3,1,Corporate Auto,Corporate L2,Offer2,Agent,302.4,Two-Door Car,Medsize
RP33869,Washington,2577.514741,No,Basic,Bachelor,2/19/11,Employed,F,49467,Suburban,Divorced,65,1,96,0,1,Personal Auto,Personal L3,Offer1,Call Center,413.695258,Two-Door Car,Small
NE58217,Oregon,27064.46339,No,Premium,Bachelor,2/19/11,Employed,F,83560,Rural,Married,113,5,76,1,2,Corporate Auto,Corporate L2,Offer1,Agent,276.048405,Four-Door Car,Large
UI57491,California,5165.571852,No,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,72,6,66,0,5,Personal Auto,Personal L3,Offer1,Agent,518.4,Two-Door Car,Small
BK76107,Oregon,14024.35839,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10,55,0,2,Personal Auto,Personal L1,Offer2,Web,256.43803,Four-Door Car,Medsize
GU92938,Nevada,6943.555989,No,Basic,Bachelor,2/19/11,Disabled,F,25612,Suburban,Married,61,12,52,0,2,Personal Auto,Personal L1,Offer4,Call Center,292.8,Two-Door Car,Small
EX80215,California,2822.731903,No,Extended,College,2/19/11,Unemployed,F,0,Rural,Married,77,33,86,0,1,Personal Auto,Personal L1,Offer1,Web,138.947984,Four-Door Car,Large
OH80943,California,2659.70565,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4,4,3,1,Special Auto,Special L3,Offer2,Agent,420.041981,Four-Door Car,Medsize
KD63933,California,7048.384055,No,Basic,College,2/19/11,Medical Leave,M,24030,Suburban,Single,194,14,0,0,1,Personal Auto,Personal L1,Offer1,Agent,970.688934,Luxury SUV,Medsize
NT82538,Oregon,4496.977642,No,Basic,Bachelor,2/19/11,Unemployed,F,0,Suburban,Single,63,14,45,0,3,Personal Auto,Personal L3,Offer2,Branch,419.610914,Two-Door Car,Medsize
GS50147,Oregon,5234.780561,No,Basic,High School or Below,2/19/11,Unemployed,M,0,Suburban,Single,73,7,60,0,3,Personal Auto,Personal L3,Offer1,Agent,794.874636,Two-Door Car,Small
WF75492,Oregon,8360.14874,No,Basic,High School or Below,2/19/11,Employed,M,48521,Rural,Married,105,9,89,0,7,Personal Auto,Personal L3,Offer2,Branch,263.82569,Sports Car,Medsize
YO14199,Oregon,2609.877842,No,Basic,High School or Below,2/19/11,Employed,M,30825,Suburban,Single,68,15,21,0,1,Personal Auto,Personal L1,Offer3,Web,326.4,Four-Door Car,Small
OY96856,Oregon,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29,39,0,2,Personal Auto,Personal L3,Offer2,Agent,284.000172,Four-Door Car,Medsize
XH72278,Arizona,6715.294284,No,Extended,High School or Below,2/19/11,Unemployed,M,0,Suburban,Married,92,4,64,0,9,Personal Auto,Personal L3,Offer2,Web,441.6,Two-Door Car,Medsize
OU40102,Oregon,6503.397049,Yes,Extended,High School or Below,2/19/11,Disabled,F,22081,Suburban,Married,84,1,9,0,6,Special Auto,Special L1,Offer1,Agent,451.670309,Two-Door Car,Small
LW64678,California,51016.06704,No,Premium,Master,2/19/11,Employed,F,25167,Urban,Married,140,3,76,0,2,Personal Auto,Personal L3,Offer2,Agent,422.494292,SUV,Small
MG66142,Oregon,9517.07801,No,Extended,Bachelor,2/19/11,Unemployed,F,0,Suburban,Married,87,13,76,0,2,Personal Auto,Personal L3,Offer3,Agent,417.6,Four-Door Car,Small
JG16015,Washington,5021.150845,No,Extended,College,2/19/11,Employed,F,61987,Suburban,Married,125,24,4,0,1,Personal Auto,Personal L3,Offer2,Branch,723.301363,SUV,Medsize
RO16377,Oregon,23144.1327,No,Basic,High School or Below,2/19/11,Employed,M,59821,Suburban,Married,193,12,6,0,2,Personal Auto,Personal L1,Offer3,Branch,1389.6,Luxury SUV,Medsize
UO59377,Arizona,10083.48688,Yes,Extended,High School or Below,2/19/11,Retired,F,11828,Suburban,Divorced,90,18,84,0,2,Personal Auto,Personal L3,Offer1,Agent,571.479602,Four-Door Car,Large
OD89873,Arizona,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29,39,0,2,Corporate Auto,Corporate L1,Offer2,Agent,284.000172,Four-Door Car,Medsize
ZT87452,Oregon,3300.607083,No,Extended,Bachelor,2/19/11,Employed,F,59592,Rural,Divorced,84,8,49,0,1,Personal Auto,Personal L1,Offer2,Web,161.231812,Four-Door Car,Small
QY83498,Oregon,2659.70565,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4,4,3,1,Personal Auto,Personal L3,Offer2,Agent,420.041981,Four-Door Car,Medsize
CQ80529,Oregon,4080.81891,No,Basic,College,2/19/11,Employed,F,57283,Urban,Single,106,9,85,1,1,Personal Auto,Personal L3,Offer3,Web,337.95778,SUV,Medsize
UI24036,Washington,15374.18296,No,Extended,Bachelor,2/19/11,Employed,F,42570,Urban,Married,128,5,52,0,2,Personal Auto,Personal L2,Offer2,Agent,587.409205,SUV,Large
TB88830,California,8614.686004,No,Basic,Master,2/19/11,Employed,F,64220,Rural,Married,107,3,86,0,7,Personal Auto,Personal L2,Offer1,Branch,48.782626,SUV,Medsize
XD72019,Oregon,8470.043225,No,Extended,Bachelor,2/19/11,Unemployed,F,0,Suburban,Single,82,1,13,0,2,Personal Auto,Personal L2,Offer2,Web,479.312226,Four-Door Car,Large
ZG18090,California,7150.111338,No,Extended,Master,2/19/11,Employed,M,24124,Suburban,Married,91,24,52,0,3,Corporate Auto,Corporate L1,Offer3,Agent,436.8,Four-Door Car,Medsize
YW47108,California,11280.72641,No,Extended,College,2/19/11,Employed,M,45743,Suburban,Married,96,15,81,0,2,Personal Auto,Personal L3,Offer1,Agent,673.780804,Four-Door Car,Medsize
HM94328,Arizona,6047.02516,Yes,Extended,College,2/19/11,Employed,M,20396,Suburban,Married,76,15,60,1,4,Corporate Auto,Corporate L2,Offer1,Branch,364.8,Four-Door Car,Medsize
DK20428,Oregon,2619.865336,No,Basic,Bachelor,2/19/11,Employed,M,26094,Rural,Married,67,16,84,0,1,Personal Auto,Personal L1,Offer4,Branch,2.028223,Two-Door Car,Medsize
EM78211,Oregon,2659.70565,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4,4,3,1,Special Auto,Special L3,Offer2,Agent,420.041981,Four-Door Car,Medsize
RJ57593,Arizona,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29,39,0,2,Personal Auto,Personal L3,Offer2,Agent,284.000172,Four-Door Car,Medsize
TC29250,California,7350.182328,No,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Single,108,7,54,0,4,Personal Auto,Personal L3,Offer2,Branch,777.6,Sports Car,Medsize
WP51328,Oregon,4744.967459,No,Basic,Doctor,2/19/11,Employed,M,20698,Urban,Single,68,21,72,5,5,Personal Auto,Personal L3,Offer4,Branch,248.422693,Two-Door Car,Medsize
BQ28323,Oregon,5935.815989,No,Basic,High School or Below,2/19/11,Employed,F,63833,Urban,Married,73,17,69,0,3,Personal Auto,Personal L3,Offer1,Agent,199.460544,Four-Door Car,Large
TG67664,California,2659.70565,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4,4,3,1,Personal Auto,Personal L3,Offer2,Agent,420.041981,Four-Door Car,Medsize
OG31942,California,14628.49627,No,Basic,College,2/19/11,Employed,M,63936,Urban,Single,189,4,29,0,5,Personal Auto,Personal L3,Offer1,Agent,765.012123,Luxury Car,Medsize
YY63521,Arizona,6047.02516,Yes,Extended,College,2/19/11,Employed,M,20396,Suburban,Married,76,15,60,1,4,Personal Auto,Personal L2,Offer1,Branch,364.8,Four-Door Car,Medsize
JI37927,Oregon,7736.457821,No,Basic,College,2/19/11,Unemployed,F,0,Rural,Married,112,6,37,3,7,Corporate Auto,Corporate L3,Offer2,Agent,78.975117,SUV,Medsize
FC48492,California,2876.775085,No,Extended,Bachelor,2/19/11,Unemployed,M,0,Suburban,Single,84,4,29,0,1,Personal Auto,Personal L1,Offer3,Branch,849.011958,Four-Door Car,Medsize
EM77767,Oregon,10932.21496,No,Basic,College,2/19/11,Employed,F,72462,Urban,Married,68,8,70,0,2,Personal Auto,Personal L3,Offer2,Call Center,272.737308,Two-Door Car,Medsize
TQ82322,California,2438.689804,No,Basic,Bachelor,2/19/11,Employed,F,80927,Urban,Single,62,25,8,0,1,Personal Auto,Personal L2,Offer2,Branch,211.660971,Two-Door Car,Medsize
EQ90867,Oregon,5431.213625,No,Basic,College,2/19/11,Employed,M,57125,Suburban,Divorced,68,13,99,0,3,Corporate Auto,Corporate L1,Offer1,Agent,326.4,Four-Door Car,Small
YV85096,Oregon,5272.005079,No,Basic,Bachelor,2/19/11,Employed,F,98110,Urban,Married,65,3,77,0,8,Corporate Auto,Corporate L2,Offer1,Branch,176.287711,Four-Door Car,Medsize
AI14767,California,40688.53442,No,Basic,High School or Below,2/19/11,Employed,F,37455,Suburban,Married,114,13,57,0,2,Personal Auto,Personal L3,Offer4,Call Center,547.2,SUV,Small
IS63817,California,6047.02516,Yes,Extended,College,2/19/11,Employed,M,20396,Suburban,Married,76,15,60,1,4,Corporate Auto,Corporate L2,Offer1,Branch,364.8,Four-Door Car,Medsize
QR26617,California,4865.848218,No,Basic,Bachelor,2/19/11,Employed,M,21498,Suburban,Married,63,23,72,0,9,Corporate Auto,Corporate L1,Offer2,Agent,302.4,Four-Door Car,Medsize
YS74016,California,3123.080994,Yes,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,101,1,83,4,1,Personal Auto,Personal L2,Offer1,Agent,960.115399,SUV,Large
EF41225,California,14627.92807,No,Extended,College,2/19/11,Employed,F,40711,Suburban,Married,121,12,38,0,2,Personal Auto,Personal L3,Offer3,Web,580.8,SUV,Medsize
KS36311,California,2701.039719,No,Basic,College,2/19/11,Employed,F,39141,Suburban,Married,68,22,7,0,1,Personal Auto,Personal L1,Offer2,Branch,402.456296,Four-Door Car,Small
MT39460,California,2472.227293,No,Basic,Master,2/19/11,Employed,M,76441,Urban,Single,62,22,61,0,1,Personal Auto,Personal L2,Offer2,Branch,294.258612,Four-Door Car,Medsize
US34108,California,4773.656279,No,Basic,Bachelor,2/19/11,Employed,F,27725,Suburban,Married,63,1,93,4,4,Personal Auto,Personal L1,Offer1,Branch,302.4,Four-Door Car,Medsize
WZ96432,California,9150.137599,No,Basic,Master,2/19/11,Employed,F,32370,Suburban,Married,115,2,77,0,4,Corporate Auto,Corporate L3,Offer1,Branch,552,SUV,Medsize
PV48046,California,5267.760257,No,Extended,Master,2/19/11,Employed,M,39722,Suburban,Divorced,133,9,62,0,1,Personal Auto,Personal L3,Offer1,Call Center,638.4,SUV,Large
MA60552,California,4015.400868,No,Basic,Bachelor,2/19/11,Employed,M,28088,Suburban,Married,102,8,61,0,1,Personal Auto,Personal L2,Offer1,Agent,489.6,SUV,Small
AX38728,California,2966.944264,No,Extended,College,2/19/11,Unemployed,M,0,Suburban,Married,81,14,75,0,1,Personal Auto,Personal L2,Offer1,Branch,388.8,Two-Door Car,Medsize
RN61682,California,2114.738469,No,Basic,Bachelor,2/19/11,Unemployed,F,0,Suburban,Single,72,30,69,5,1,Personal Auto,Personal L2,Offer3,Web,518.4,Four-Door Car,Medsize
VF72557,Oregon,4772.943848,Yes,Extended,High School or Below,2/18/11,Retired,M,20993,Suburban,Divorced,133,35,90,0,1,Personal Auto,Personal L3,Offer2,Agent,638.4,SUV,Medsize
IU25463,California,12252.60179,No,Premium,Bachelor,2/18/11,Unemployed,F,0,Suburban,Married,115,12,17,1,2,Personal Auto,Personal L2,Offer1,Agent,552,Four-Door Car,Medsize
PD33979,Oregon,4892.435461,No,Basic,High School or Below,2/18/11,Employed,M,21709,Suburban,Married,62,28,17,0,3,Personal Auto,Personal L2,Offer2,Branch,408.374746,Four-Door Car,Large
GY55092,Nevada,4772.943848,Yes,Extended,High School or Below,2/18/11,Retired,M,20993,Suburban,Divorced,133,35,90,0,1,Personal Auto,Personal L3,Offer2,Agent,638.4,SUV,Medsize
AH84063,Oregon,4719.450052,No,Extended,College,2/18/11,Employed,F,89642,Rural,Married,121,11,20,4,1,Corporate Auto,Corporate L3,Offer3,Call Center,86.320022,SUV,Medsize
DJ91267,Nevada,29091.23936,No,Extended,Bachelor,2/18/11,Employed,F,34226,Rural,Married,244,29,22,0,2,Personal Auto,Personal L3,Offer1,Agent,494.395024,Luxury SUV,Small
RX24650,Oregon,4772.943848,Yes,Extended,High School or Below,2/18/11,Retired,M,20993,Suburban,Divorced,133,35,90,0,1,Corporate Auto,Corporate L3,Offer2,Agent,638.4,SUV,Medsize
FY13480,California,6277.011679,No,Extended,High School or Below,2/18/11,Unemployed,M,0,Suburban,Single,88,30,19,0,4,Personal Auto,Personal L3,Offer1,Web,633.6,Four-Door Car,Medsize
QK31192,Arizona,4079.132667,No,Premium,High School or Below,2/18/11,Unemployed,M,0,Suburban,Married,114,12,43,0,1,Corporate Auto,Corporate L2,Offer4,Branch,631.124372,Two-Door Car,Medsize
UV12583,California,4700.583771,No,Basic,College,2/18/11,Employed,F,76694,Suburban,Married,117,34,23,0,1,Personal Auto,Personal L1,Offer4,Agent,561.6,SUV,Medsize
BG84194,Oregon,4037.501846,No,Basic,College,2/18/11,Employed,M,90760,Rural,Married,103,5,7,2,1,Special Auto,Special L3,Offer2,Branch,133.475315,SUV,Medsize
EB59129,Oregon,2595.747991,No,Basic,Bachelor,2/18/11,Employed,F,47234,Rural,Married,65,11,34,0,1,Personal Auto,Personal L2,Offer1,Agent,15.631363,Four-Door Car,Medsize
MB83663,Oregon,9597.474777,No,Extended,Bachelor,2/18/11,Employed,F,38736,Suburban,Divorced,81,7,35,0,2,Personal Auto,Personal L3,Offer1,Call Center,561.414794,Two-Door Car,Small
TY26512,California,3436.134281,Yes,Extended,Doctor,2/18/11,Employed,M,30817,Rural,Divorced,88,25,43,0,1,Personal Auto,Personal L3,Offer2,Branch,91.834668,Four-Door Car,Medsize
PU41393,Nevada,8269.075366,No,Basic,College,2/18/11,Medical Leave,M,20225,Suburban,Married,114,27,64,1,6,Special Auto,Special L2,Offer3,Call Center,547.2,SUV,Small
QO86948,Nevada,8071.65295,No,Basic,High School or Below,2/18/11,Unemployed,M,0,Suburban,Single,112,3,84,0,7,Personal Auto,Personal L3,Offer1,Web,806.4,SUV,Small
VC83809,California,3436.134281,Yes,Extended,Doctor,2/18/11,Employed,M,30817,Rural,Divorced,88,25,43,0,1,Personal Auto,Personal L3,Offer2,Branch,91.834668,Four-Door Car,Medsize
