Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
VR18539,Washington,8311.854644,No,Basic,College,2/27/11,Employed,M,44843,Urban,Single,105,14,34,0,3,Personal Auto,Personal L2,Offer1,Branch,391.419263,SUV,Medsize
QD98396,California,5010.917847,No,Extended,College,2/21/11,Employed,M,45867,Suburban,Married,126,31,12,0,1,Personal Auto,Personal L2,Offer1,Agent,604.8,Sports Car,Medsize
CJ78727,California,2236.085718,No,Basic,Bachelor,2/21/11,Unemployed,F,0,Suburban,Married,64,12,56,3,1,Corporate Auto,Corporate L1,Offer4,Call Center,307.2,Two-Door Car,Medsize
HY49431,California,3289.132998,No,Extended,Bachelor,2/26/11,Employed,F,21947,Urban,Married,83,17,66,0,1,Personal Auto,Personal L1,Offer3,Branch,366.90936,Four-Door Car,Medsize
JU55710,Oregon,3746.751625,Yes,Extended,College,2/26/11,Employed,F,41479,Rural,Married,94,14,38,1,1,Personal Auto,Personal L1,Offer2,Call Center,19.575683,Two-Door Car,Large
PT50287,Oregon,2959.819985,No,Basic,Bachelor,2/27/11,Employed,F,69746,Urban,Divorced,74,17,91,0,1,Personal Auto,Personal L1,Offer1,Call Center,225.032781,Four-Door Car,Medsize
RZ80299,California,5574.959174,No,Basic,Master,2/23/11,Employed,F,54684,Suburban,Divorced,71,28,49,2,3,Personal Auto,Personal L3,Offer3,Agent,487.070965,Four-Door Car,Small
QD97878,Nevada,4419.116971,No,Premium,Master,2/21/11,Medical Leave,M,24046,Suburban,Married,116,27,47,0,1,Personal Auto,Personal L2,Offer4,Agent,556.8,Two-Door Car,Small
YL86561,Oregon,5141.976413,No,Basic,High School or Below,2/22/11,Employed,M,60277,Rural,Married,65,32,19,0,7,Personal Auto,Personal L1,Offer3,Web,146.390518,Four-Door Car,Medsize
NN44612,Nevada,4909.844198,No,Basic,Bachelor,2/28/11,Employed,F,61402,Urban,Divorced,62,1,69,0,3,Personal Auto,Personal L3,Offer1,Agent,252.157829,Two-Door Car,Medsize
OT53330,Arizona,10720.41744,No,Extended,Bachelor,2/21/11,Employed,F,34837,Suburban,Single,139,4,2,1,4,Personal Auto,Personal L3,Offer1,Branch,667.2,SUV,Medsize
MZ85889,California,5421.524497,No,Basic,Master,2/26/11,Employed,F,25778,Rural,Divorced,68,29,34,0,3,Corporate Auto,Corporate L2,Offer2,Call Center,20.141289,Two-Door Car,Large
ER97256,Arizona,5380.898636,Yes,Basic,College,2/24/11,Employed,F,55350,Suburban,Married,67,0,13,0,9,Personal Auto,Personal L3,Offer1,Agent,321.6,Four-Door Car,Medsize
CK85904,California,13466.92071,Yes,Basic,High School or Below,2/23/11,Disabled,F,11432,Suburban,Married,119,11,9,0,2,Corporate Auto,Corporate L3,Offer2,Agent,571.2,SUV,Small
EM39400,Nevada,2840.302575,No,Basic,Bachelor,2/27/11,Employed,M,79181,Urban,Divorced,72,1,24,0,1,Personal Auto,Personal L3,Offer2,Branch,241.277426,Four-Door Car,Medsize
BZ33435,Arizona,5638.262608,No,Basic,Bachelor,2/26/11,Employed,F,56017,Rural,Married,71,1,98,0,6,Corporate Auto,Corporate L3,Offer1,Branch,51.995897,Four-Door Car,Small
OA55110,Arizona,5264.361755,No,Basic,Master,2/27/11,Medical Leave,M,14306,Urban,Divorced,74,31,22,3,7,Corporate Auto,Corporate L2,Offer2,Agent,355.061143,Four-Door Car,Medsize
RA29518,Washington,5512.342258,No,Extended,Master,2/24/11,Employed,M,45971,Rural,Married,138,15,91,0,1,Special Auto,Special L3,Offer1,Branch,139.826393,SUV,Medsize
DR93103,Arizona,17556.99121,No,Basic,Master,2/26/11,Employed,F,36212,Rural,Married,73,25,57,0,2,Personal Auto,Personal L2,Offer1,Agent,119.033795,Two-Door Car,Medsize
XR37151,California,9103.700091,No,Extended,Bachelor,2/27/11,Unemployed,F,0,Suburban,Single,131,18,41,0,3,Personal Auto,Personal L2,Offer2,Branch,628.8,Sports Car,Medsize
AZ50087,California,6807.271588,No,Extended,Bachelor,2/21/11,Employed,M,32787,Suburban,Married,86,3,86,0,7,Personal Auto,Personal L2,Offer2,Branch,568.58486,Two-Door Car,Large
SH93005,California,6005.847375,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,21,35,0,3,Personal Auto,Personal L3,Offer1,Agent,412.8,Four-Door Car,Medsize
MY51849,Oregon,4903.810606,No,Basic,Bachelor,2/22/11,Unemployed,F,0,Suburban,Married,66,19,29,0,8,Personal Auto,Personal L3,Offer1,Branch,469.6093,Four-Door Car,Large
GU41036,Oregon,9416.28441,No,Extended,High School or Below,2/26/11,Disabled,M,13411,Suburban,Married,127,27,81,0,7,Personal Auto,Personal L1,Offer1,Branch,609.6,SUV,Medsize
ZB82406,Oregon,6650.456653,No,Extended,Bachelor,2/27/11,Unemployed,F,0,Suburban,Single,99,16,65,2,3,Personal Auto,Personal L1,Offer2,Branch,712.8,Four-Door Car,Small
OP93305,California,11093.71591,No,Extended,High School or Below,2/27/11,Employed,M,78255,Suburban,Single,95,14,88,0,2,Personal Auto,Personal L3,Offer4,Branch,456.0,Four-Door Car,Small
MC85738,California,14635.45158,Yes,Extended,Bachelor,2/27/11,Unemployed,F,0,Suburban,Divorced,139,5,56,0,2,Personal Auto,Personal L3,Offer1,Call Center,667.2,SUV,Medsize
KM65135,Oregon,4763.327142,No,Basic,College,2/28/11,Disabled,M,14957,Suburban,Single,66,24,68,0,8,Corporate Auto,Corporate L3,Offer1,Branch,316.8,Four-Door Car,Small
WM24870,Nevada,5383.670919,No,Basic,College,2/23/11,Employed,F,89092,Rural,Divorced,68,31,30,2,3,Personal Auto,Personal L3,Offer1,Branch,91.8198,Two-Door Car,Medsize
GN36177,Nevada,2593.818427,No,Basic,Bachelor,2/26/11,Employed,M,43626,Suburban,Divorced,67,9,80,0,1,Personal Auto,Personal L3,Offer4,Call Center,321.6,Two-Door Car,Small
VV61641,Oregon,18726.15325,No,Premium,High School or Below,2/27/11,Unemployed,F,0,Suburban,Single,185,7,47,2,2,Personal Auto,Personal L1,Offer1,Agent,1543.932434,SUV,Medsize
QK29271,California,14084.48944,No,Extended,Bachelor,2/22/11,Unemployed,M,0,Suburban,Single,208,22,92,0,3,Corporate Auto,Corporate L1,Offer2,Agent,2270.508697,Luxury Car,Medsize
IU15885,Washington,4900.336708,No,Basic,Bachelor,2/27/11,Unemployed,F,0,Suburban,Married,66,35,75,0,4,Personal Auto,Personal L3,Offer2,Agent,316.8,Four-Door Car,Small
CA55066,Arizona,12157.32992,Yes,Premium,High School or Below,2/27/11,Employed,M,57449,Suburban,Single,103,6,28,0,2,Personal Auto,Personal L2,Offer1,Agent,494.4,Four-Door Car,Medsize
KH94432,Arizona,5338.525632,No,Basic,Doctor,2/26/11,Employed,F,48696,Rural,Married,66,21,31,0,6,Corporate Auto,Corporate L2,Offer3,Agent,48.762193,Four-Door Car,Medsize
UR27848,California,17497.52201,Yes,Basic,College,2/28/11,Unemployed,M,0,Suburban,Divorced,73,9,94,0,2,Personal Auto,Personal L1,Offer1,Agent,350.4,Two-Door Car,Medsize
CG69038,Washington,4817.992644,No,Basic,College,2/26/11,Employed,M,38157,Rural,Married,61,2,39,0,4,Personal Auto,Personal L3,Offer3,Branch,81.53233,Two-Door Car,Medsize
TB56369,California,12472.1199,No,Premium,Bachelor,2/26/11,Employed,F,36551,Rural,Single,107,12,25,0,2,Personal Auto,Personal L3,Offer1,Branch,53.837271,Four-Door Car,Medsize
LV81383,Washington,3731.504584,Yes,Extended,High School or Below,2/24/11,Unemployed,F,0,Suburban,Married,96,31,34,0,1,Personal Auto,Personal L2,Offer1,Agent,460.8,Four-Door Car,Large
SG53084,California,4766.645359,No,Basic,Bachelor,2/28/11,Employed,F,70432,Rural,Married,61,16,49,3,4,Personal Auto,Personal L2,Offer4,Web,6.422285,Four-Door Car,Medsize
AY35050,Arizona,7292.913911,No,Extended,College,2/23/11,Unemployed,F,0,Suburban,Married,98,3,70,0,8,Personal Auto,Personal L3,Offer1,Branch,470.4,Two-Door Car,Medsize
UQ59692,California,21255.49606,No,Extended,Bachelor,2/25/11,Employed,F,73457,Rural,Married,133,0,29,1,2,Personal Auto,Personal L3,Offer4,Branch,198.115298,SUV,Small
EV68966,California,9419.883665,No,Basic,College,2/23/11,Employed,M,87840,Rural,Married,118,22,42,1,3,Personal Auto,Personal L3,Offer1,Call Center,161.590594,SUV,Medsize
GV68933,Arizona,7679.677721,No,Basic,High School or Below,2/23/11,Disabled,M,12677,Suburban,Married,101,21,18,0,9,Personal Auto,Personal L3,Offer1,Call Center,500.633484,SUV,Medsize
FR26341,Oregon,2399.045522,No,Basic,Master,2/24/11,Disabled,M,19112,Urban,Married,62,30,32,0,1,Personal Auto,Personal L1,Offer2,Web,259.006614,Four-Door Car,Medsize
DR77208,California,9538.770856,No,Extended,Bachelor,2/26/11,Unemployed,M,0,Rural,Married,85,7,6,0,2,Personal Auto,Personal L2,Offer4,Call Center,58.714775,Two-Door Car,Medsize
PR31509,Nevada,5331.823882,No,Basic,Bachelor,2/21/11,Unemployed,M,0,Suburban,Married,71,31,70,0,3,Personal Auto,Personal L3,Offer1,Branch,340.8,Four-Door Car,Medsize
YP96182,Oregon,2726.797356,No,Basic,Master,2/23/11,Employed,M,31385,Rural,Divorced,69,31,5,0,1,Personal Auto,Personal L2,Offer3,Agent,68.193193,Four-Door Car,Medsize
VF36700,Oregon,24278.10167,No,Extended,Master,2/26/11,Retired,F,20983,Urban,Single,97,10,52,1,2,Personal Auto,Personal L2,Offer1,Branch,451.751555,Four-Door Car,Medsize
AT18041,California,2682.704812,No,Basic,High School or Below,2/28/11,Employed,F,63471,Suburban,Married,67,0,71,0,1,Personal Auto,Personal L1,Offer2,Agent,387.71779,Two-Door Car,Large
XC43591,Oregon,12880.74907,No,Premium,College,2/21/11,Employed,M,24571,Suburban,Married,109,21,22,0,2,Personal Auto,Personal L3,Offer1,Agent,523.2,Four-Door Car,Medsize
MU53420,Oregon,5325.724541,Yes,Basic,High School or Below,2/21/11,Unemployed,M,0,Suburban,Married,73,17,44,0,7,Personal Auto,Personal L3,Offer2,Call Center,496.474767,Two-Door Car,Medsize
AH39293,California,2616.613903,Yes,Basic,College,2/25/11,Employed,M,72302,Suburban,Divorced,66,6,27,0,1,Personal Auto,Personal L1,Offer1,Agent,316.8,Two-Door Car,Medsize
AP52565,Arizona,6746.434272,No,Extended,High School or Below,2/26/11,Employed,F,70328,Urban,Married,84,11,32,0,6,Corporate Auto,Corporate L1,Offer4,Branch,293.227028,Four-Door Car,Medsize
BT68954,Oregon,3561.035706,No,Extended,Bachelor,2/28/11,Unemployed,M,0,Suburban,Single,99,35,15,0,1,Special Auto,Special L2,Offer1,Agent,712.8,Four-Door Car,Medsize
RS54064,Washington,21892.3539,No,Basic,High School or Below,2/27/11,Employed,M,78337,Rural,Divorced,62,2,88,2,2,Corporate Auto,Corporate L3,Offer1,Branch,36.285512,Two-Door Car,Medsize
UO12263,Oregon,4654.954187,No,Basic,High School or Below,2/28/11,Unemployed,F,0,Suburban,Married,69,31,76,4,3,Corporate Auto,Corporate L1,Offer1,Agent,331.2,Four-Door Car,Medsize
RM34371,Nevada,4715.285559,No,Basic,Bachelor,2/25/11,Unemployed,F,0,Suburban,Married,64,28,43,0,7,Personal Auto,Personal L2,Offer3,Branch,345.345026,Two-Door Car,Medsize
ZA30025,Arizona,4055.399126,No,Extended,Bachelor,2/24/11,Unemployed,M,0,Suburban,Single,121,2,18,0,1,Personal Auto,Personal L1,Offer1,Call Center,1215.970113,SUV,Medsize
YO23637,Washington,4194.906755,No,Basic,College,2/24/11,Unemployed,M,0,Suburban,Single,64,0,60,3,4,Special Auto,Special L3,Offer1,Branch,759.285255,Two-Door Car,Medsize
AJ32539,Oregon,2829.312319,No,Basic,Bachelor,2/27/11,Employed,M,25860,Suburban,Married,72,12,46,0,1,Personal Auto,Personal L3,Offer2,Web,345.6,Four-Door Car,Medsize
VQ48245,Washington,3221.788294,No,Extended,Master,2/28/11,Employed,F,77882,Suburban,Married,79,17,36,0,1,Personal Auto,Personal L3,Offer3,Web,379.2,Four-Door Car,Small
RH28799,Arizona,2430.959055,No,Basic,College,2/23/11,Unemployed,M,0,Suburban,Single,70,29,30,0,1,Personal Auto,Personal L3,Offer2,Call Center,341.329847,Four-Door Car,Medsize
TD51026,Arizona,7714.60093,No,Basic,Bachelor,2/25/11,Medical Leave,M,13154,Suburban,Married,102,0,42,0,4,Personal Auto,Personal L2,Offer1,Branch,489.6,SUV,Medsize
TV23956,Washington,2089.337182,No,Basic,High School or Below,2/23/11,Unemployed,M,0,Suburban,Single,63,30,6,1,1,Personal Auto,Personal L2,Offer1,Agent,453.6,Four-Door Car,Small
XQ81794,Arizona,5137.349322,No,Basic,High School or Below,2/25/11,Employed,M,93872,Urban,Married,64,23,6,0,6,Personal Auto,Personal L3,Offer4,Web,206.495442,Four-Door Car,Medsize
HC63693,Arizona,7341.741414,No,Extended,College,2/27/11,Employed,F,88049,Suburban,Single,92,5,38,0,8,Corporate Auto,Corporate L1,Offer1,Branch,567.065802,Two-Door Car,Medsize
HT96569,Oregon,2656.99458,No,Basic,Bachelor,2/23/11,Employed,M,57117,Suburban,Married,67,6,29,0,1,Personal Auto,Personal L3,Offer4,Branch,321.6,Four-Door Car,Small
FR34560,Oregon,2506.263939,No,Basic,Master,2/23/11,Medical Leave,F,17193,Suburban,Divorced,66,4,3,0,1,Corporate Auto,Corporate L3,Offer1,Web,316.8,Four-Door Car,Medsize
OZ97304,Arizona,2630.009217,No,Extended,High School or Below,2/23/11,Unemployed,F,0,Suburban,Single,78,14,23,1,1,Corporate Auto,Corporate L3,Offer3,Call Center,374.4,Four-Door Car,Medsize
LN37854,Arizona,18399.82784,No,Basic,College,2/22/11,Unemployed,F,0,Suburban,Single,73,33,8,0,2,Personal Auto,Personal L1,Offer2,Call Center,525.6,Four-Door Car,Small
DQ19343,California,5583.068307,No,Basic,High School or Below,2/22/11,Employed,F,57925,Urban,Single,72,33,13,1,3,Corporate Auto,Corporate L2,Offer1,Agent,204.620759,Two-Door Car,Medsize
UM17151,California,1898.007675,No,Basic,Bachelor,2/26/11,Unemployed,M,0,Suburban,Single,67,15,91,3,1,Personal Auto,Personal L2,Offer1,Agent,413.606733,Two-Door Car,Medsize
US36532,Arizona,4938.21454,No,Basic,High School or Below,2/27/11,Employed,F,76283,Suburban,Married,61,9,99,0,6,Corporate Auto,Corporate L3,Offer2,Agent,292.8,Four-Door Car,Medsize
AK44985,California,3853.473448,No,Basic,College,2/23/11,Unemployed,F,0,Suburban,Single,110,13,3,0,1,Personal Auto,Personal L2,Offer1,Agent,792.0,SUV,Large
PP35705,California,35862.99324,No,Extended,High School or Below,2/26/11,Medical Leave,M,26376,Suburban,Divorced,121,7,19,0,2,Personal Auto,Personal L3,Offer1,Agent,580.8,SUV,Small
CR20811,California,10660.89661,No,Extended,Bachelor,2/24/11,Employed,F,60642,Urban,Married,133,34,68,0,5,Personal Auto,Personal L3,Offer1,Agent,428.27511,SUV,Medsize
FL50532,Arizona,8237.251407,No,Basic,Master,2/28/11,Employed,M,48866,Suburban,Married,103,5,76,0,3,Personal Auto,Personal L1,Offer3,Web,494.4,Sports Car,Medsize
UF49068,California,7754.666388,No,Basic,College,2/22/11,Unemployed,M,0,Suburban,Single,117,2,36,0,3,Corporate Auto,Corporate L3,Offer3,Agent,918.655051,SUV,Medsize
WT38706,Oregon,14635.45158,Yes,Extended,Bachelor,2/27/11,Unemployed,F,0,Suburban,Divorced,139,5,56,0,2,Personal Auto,Personal L3,Offer1,Call Center,667.2,SUV,Medsize
QJ64737,California,6165.864761,No,Extended,High School or Below,2/23/11,Employed,F,60884,Suburban,Married,77,10,56,0,4,Personal Auto,Personal L3,Offer2,Branch,491.848498,Four-Door Car,Small
JX10102,Arizona,3223.217276,No,Extended,High School or Below,2/22/11,Unemployed,F,0,Suburban,Single,91,35,12,1,1,Personal Auto,Personal L2,Offer3,Agent,655.2,Four-Door Car,Small
IC61020,Oregon,7437.514997,No,Basic,High School or Below,2/23/11,Employed,F,88360,Suburban,Divorced,185,2,73,0,1,Personal Auto,Personal L2,Offer1,Call Center,929.958895,Luxury Car,Large
LH66741,Arizona,7034.345804,No,Basic,Bachelor,2/26/11,Employed,M,23158,Suburban,Married,63,31,46,3,2,Personal Auto,Personal L2,Offer2,Branch,302.4,Four-Door Car,Large
YU83697,Nevada,3871.073807,No,Basic,Bachelor,2/27/11,Unemployed,F,0,Suburban,Single,110,8,76,0,1,Corporate Auto,Corporate L2,Offer1,Agent,528.0,SUV,Small
FG35165,Washington,2480.487171,No,Basic,College,2/27/11,Employed,F,50516,Urban,Married,62,34,95,0,1,Personal Auto,Personal L3,Offer1,Branch,179.633818,Four-Door Car,Medsize
BB19609,California,15769.10776,No,Extended,College,2/27/11,Employed,M,29977,Rural,Married,133,16,19,0,2,Personal Auto,Personal L3,Offer1,Agent,255.659711,SUV,Small
YI70563,California,2780.845565,No,Basic,Bachelor,2/25/11,Employed,M,88704,Urban,Married,69,16,78,0,1,Personal Auto,Personal L3,Offer2,Call Center,259.714887,Two-Door Car,Small
LT80200,Oregon,2693.606981,No,Basic,High School or Below,2/26/11,Unemployed,F,0,Suburban,Single,74,22,3,0,1,Personal Auto,Personal L2,Offer1,Branch,355.2,Four-Door Car,Small
WI52672,California,13576.143,No,Basic,High School or Below,2/23/11,Employed,F,94153,Rural,Married,111,2,5,0,2,Corporate Auto,Corporate L3,Offer1,Web,4.845348,SUV,Medsize
YC45944,Arizona,3885.456401,Yes,Premium,College,2/28/11,Unemployed,M,0,Suburban,Married,105,3,92,0,1,Personal Auto,Personal L2,Offer1,Branch,504.0,Four-Door Car,Large
GG24674,California,2497.543631,No,Basic,High School or Below,2/21/11,Retired,F,15520,Suburban,Married,66,21,16,0,1,Personal Auto,Personal L1,Offer3,Web,316.8,Two-Door Car,Medsize
RB70060,California,7434.247572,No,Basic,High School or Below,2/23/11,Employed,M,51408,Suburban,Married,62,11,92,0,2,Personal Auto,Personal L2,Offer1,Agent,297.6,Four-Door Car,Large
XK99408,California,9177.953095,No,Basic,High School or Below,2/21/11,Employed,F,29098,Suburban,Married,115,21,19,0,4,Personal Auto,Personal L1,Offer3,Web,683.554301,SUV,Medsize
TE60343,Oregon,4716.264294,No,Basic,High School or Below,2/25/11,Employed,M,25746,Suburban,Married,61,0,84,1,3,Corporate Auto,Corporate L3,Offer2,Agent,292.8,Four-Door Car,Medsize
HJ57617,Oregon,7685.402943,No,Basic,Bachelor,2/24/11,Employed,M,31686,Suburban,Married,101,14,45,2,8,Corporate Auto,Corporate L1,Offer1,Web,710.661746,SUV,Medsize
PA80607,Oregon,8096.312478,No,Basic,High School or Below,2/25/11,Employed,M,85483,Urban,Married,67,8,15,0,2,Personal Auto,Personal L3,Offer2,Agent,314.143133,Two-Door Car,Medsize
YC87263,Oregon,21312.37811,No,Premium,Master,2/22/11,Employed,F,70734,Suburban,Married,175,4,35,0,2,Corporate Auto,Corporate L2,Offer1,Branch,1200.292827,SUV,Medsize
RO26233,California,2464.707849,No,Basic,College,2/25/11,Employed,F,31056,Suburban,Divorced,63,5,46,0,1,Personal Auto,Personal L2,Offer3,Agent,302.4,Four-Door Car,Medsize
PB16956,Oregon,7842.377593,No,Extended,College,2/28/11,Employed,F,51001,Urban,Married,99,13,49,1,3,Personal Auto,Personal L1,Offer1,Agent,291.890464,Four-Door Car,Medsize
CF62430,Nevada,9129.872774,No,Basic,Bachelor,2/27/11,Employed,F,70973,Suburban,Divorced,114,6,24,1,3,Personal Auto,Personal L2,Offer1,Agent,547.2,SUV,Small
EG54606,California,5218.97082,No,Basic,Bachelor,2/27/11,Employed,M,21371,Suburban,Married,66,13,48,0,8,Personal Auto,Personal L2,Offer2,Branch,590.017366,Four-Door Car,Small
OP73328,Arizona,5399.57618,No,Basic,High School or Below,2/22/11,Employed,F,71186,Rural,Married,67,11,14,0,6,Personal Auto,Personal L3,Offer2,Call Center,29.984815,Two-Door Car,Medsize
UU22643,Oregon,3600.934326,Yes,Basic,High School or Below,2/25/11,Retired,F,25147,Suburban,Single,101,7,54,0,1,Personal Auto,Personal L3,Offer1,Agent,694.598288,SUV,Medsize
NT97069,Washington,2533.740057,No,Basic,Bachelor,2/21/11,Employed,M,53988,Urban,Married,64,10,17,0,1,Personal Auto,Personal L1,Offer4,Agent,206.82346,Two-Door Car,Medsize
JQ66292,Oregon,2592.890469,No,Basic,Master,2/21/11,Employed,F,35705,Suburban,Single,65,19,45,0,1,Personal Auto,Personal L2,Offer2,Agent,312.0,Two-Door Car,Small
EO56466,Oregon,24660.48825,No,Basic,College,2/24/11,Medical Leave,M,22070,Suburban,Married,72,25,33,0,2,Special Auto,Special L2,Offer1,Agent,345.6,Four-Door Car,Medsize
NM44679,California,9783.628981,No,Extended,College,2/25/11,Unemployed,M,0,Suburban,Married,136,33,21,0,5,Personal Auto,Personal L2,Offer1,Call Center,979.2,SUV,Medsize
UZ95992,California,4376.363592,Yes,Premium,Bachelor,2/28/11,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal Auto,Personal L3,Offer2,Agent,60.036683,Four-Door Car,Medsize
WW19050,Oregon,5714.246379,No,Extended,High School or Below,2/26/11,Unemployed,M,0,Rural,Married,79,3,66,0,9,Personal Auto,Personal L2,Offer4,Agent,50.447629,Two-Door Car,Large
CS30372,Oregon,5420.339434,No,Basic,Bachelor,2/23/11,Employed,M,21881,Rural,Married,69,9,27,0,5,Corporate Auto,Corporate L3,Offer3,Agent,133.099001,Four-Door Car,Medsize
FD16853,Arizona,5373.724065,No,Basic,High School or Below,2/26/11,Unemployed,F,0,Suburban,Married,72,2,83,0,3,Personal Auto,Personal L3,Offer1,Call Center,427.265172,Four-Door Car,Medsize
UZ80048,Oregon,6185.9699,No,Extended,College,2/21/11,Retired,M,28001,Suburban,Married,83,15,42,0,5,Personal Auto,Personal L3,Offer3,Agent,438.778537,Two-Door Car,Large
UF36172,Oregon,6900.951275,No,Extended,High School or Below,2/22/11,Unemployed,F,0,Urban,Married,92,27,50,0,7,Personal Auto,Personal L3,Offer2,Branch,428.064465,Two-Door Car,Medsize
XP92021,Oregon,13295.60284,No,Basic,High School or Below,2/27/11,Employed,F,68009,Suburban,Divorced,110,1,2,0,2,Personal Auto,Personal L1,Offer1,Call Center,528.0,SUV,Medsize
QH61060,Arizona,9209.41167,No,Basic,High School or Below,2/27/11,Employed,F,31365,Suburban,Married,115,1,12,0,7,Special Auto,Special L2,Offer1,Call Center,828.0,SUV,Medsize
MY55142,Washington,5551.589436,No,Basic,College,2/25/11,Employed,M,46043,Suburban,Married,70,22,59,0,7,Personal Auto,Personal L2,Offer1,Agent,336.0,Four-Door Car,Medsize
QV13947,Oregon,4425.749642,No,Basic,College,2/25/11,Employed,M,63597,Rural,Married,114,10,31,2,1,Personal Auto,Personal L3,Offer2,Branch,183.978738,SUV,Medsize
AD18174,California,4837.926404,No,Basic,High School or Below,2/22/11,Unemployed,F,0,Suburban,Single,65,6,89,0,3,Personal Auto,Personal L3,Offer1,Web,468.0,Four-Door Car,Medsize
CV78865,Arizona,2698.010741,No,Basic,High School or Below,2/22/11,Employed,M,95399,Rural,Married,68,1,36,1,1,Personal Auto,Personal L2,Offer4,Branch,78.003781,Two-Door Car,Medsize
KV17233,Arizona,2434.004911,No,Basic,Bachelor,2/27/11,Employed,F,23033,Suburban,Married,62,5,9,0,1,Personal Auto,Personal L3,Offer3,Web,500.908028,Two-Door Car,Small
